0;INEA E PCT TRANSPORTES EIRELI;CTRCS DISPONIVEIS PARA FATURAR 30/90 DIAS;08/04/2026;06:05
1;CTRC;Emissao;Tipo documento;CPNJ Pagador;Nome Pagador;ABC;Cidade Pagador;UF Pagador;Vendedor;UnidResp;Tipo Cobranca;Transportar;ValorFrete;Tipo Frete;Cod ult ocorrencia;Descricao ult ocorrencia;Data ult ocorrencia;Localizacao atual;Comprovante Escaneado
2;JOI121728-3;06/04/26;Normal;75339051001385�;DOCOL INDUSTRIA E COMERCIO LTDA;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;314,60;CIF;83;CHEGADA NA UNIDADE;07/04/26;HDS HDL - NO ARMAZEM DA UNIDADE HDL;NAO
2;JOI121729-1;06/04/26;Normal;75339051001385�;DOCOL INDUSTRIA E COMERCIO LTDA;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;288,13;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 5 volumes e 168 Kg. Destino: ES/SERRA. Previsao de entrega: 10/04/26;NAO
2;JOI121730-5;06/04/26;Normal;75339051001385�;DOCOL INDUSTRIA E COMERCIO LTDA;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;333,26;CIF;83;CHEGADA NA UNIDADE;07/04/26;HDS HDL - NO ARMAZEM DA UNIDADE HDL;NAO
2;JOI121731-3;06/04/26;Normal;20231436000107�;PENINSULA IMPORTACAO E EXPORTA;"C2";JOINVILLE;SC;ario    ;JOI;BANCO;SIM;100,55;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 2 volumes e 16 Kg. Destino: ES/GUARAPARI. Previsao de entrega: 10/04/26;NAO
2;JOI121732-1;06/04/26;Normal;20231436000107�;PENINSULA IMPORTACAO E EXPORTA;"C2";JOINVILLE;SC;ario    ;JOI;BANCO;SIM;227,60;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 4 volumes e 52 Kg. Destino: ES/VILA VELHA. Previsao de entrega: 10/04/26;NAO
2;JOI121733-0;06/04/26;Normal;20231436000107�;PENINSULA IMPORTACAO E EXPORTA;"C2";JOINVILLE;SC;ario    ;JOI;BANCO;SIM;265,88;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 7 volumes e 60 Kg. Destino: ES/VILA VELHA. Previsao de entrega: 10/04/26;NAO
2;JOI121734-8;06/04/26;Normal;20231436000107�;PENINSULA IMPORTACAO E EXPORTA;"C2";JOINVILLE;SC;ario    ;JOI;BANCO;SIM;122,32;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 4 volumes e 21 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 08/04/26;NAO
2;JOI121735-6;06/04/26;Normal;20231436000107�;PENINSULA IMPORTACAO E EXPORTA;"C2";JOINVILLE;SC;ario    ;JOI;BANCO;SIM;103,44;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 3 volumes e 16 Kg. Destino: ES/VITORIA. Previsao de entrega: 10/04/26;NAO
2;JOI121736-4;06/04/26;Normal;03011796000176�;MASSTER PLASTICOS LTDA.;"B2";ARAQUARI;SC;ario    ;JOI;BANCO;SIM;372,03;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121737-2;06/04/26;Normal;03011796000176�;MASSTER PLASTICOS LTDA.;"B2";ARAQUARI;SC;ario    ;JOI;BANCO;SIM;482,69;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121738-1;06/04/26;Normal;03011796000176�;MASSTER PLASTICOS LTDA.;"B2";ARAQUARI;SC;ario    ;JOI;BANCO;SIM;452,24;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121739-9;06/04/26;Normal;12554478000142�;UNIFORTTE INDUSTRIA DE PLASTIC;"B2";ARAQUARI;SC;alexsand;JOI;BANCO;SIM;50,00;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121740-2;06/04/26;Normal;12554478000142�;UNIFORTTE INDUSTRIA DE PLASTIC;"B2";ARAQUARI;SC;alexsand;JOI;BANCO;SIM;267,28;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121741-1;06/04/26;Normal;12554478000142�;UNIFORTTE INDUSTRIA DE PLASTIC;"B2";ARAQUARI;SC;alexsand;JOI;BANCO;SIM;1342,71;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121742-9;06/04/26;Normal;13890656000179�;CLAW COML IMPORTADORA E EXPORT;"B2";JARAGUA DO SUL;SC;ario    ;JOI;BANCO;SIM;178,24;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121743-7;06/04/26;Normal;13890656000179�;CLAW COML IMPORTADORA E EXPORT;"B2";JARAGUA DO SUL;SC;ario    ;JOI;BANCO;SIM;362,34;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121744-5;06/04/26;Normal;42002082000153�;CASA DI MATTEO LTDA;"B2";JARAGUA DO SUL;SC;ario    ;JOI;BANCO;SIM;166,77;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121745-3;06/04/26;Normal;42250515000190�;MEPLAS INDUSTRIAL LTDA;"";JARAGUA DO SUL;SC;;JOI;BANCO;SIM;538,72;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121746-1;06/04/26;Normal;42250515000190�;MEPLAS INDUSTRIAL LTDA;"";JARAGUA DO SUL;SC;;JOI;BANCO;SIM;1275,40;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121747-0;06/04/26;Normal;42250515000190�;MEPLAS INDUSTRIAL LTDA;"";JARAGUA DO SUL;SC;;JOI;BANCO;SIM;213,86;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121748-8;06/04/26;Normal;42250515000190�;MEPLAS INDUSTRIAL LTDA;"";JARAGUA DO SUL;SC;;JOI;BANCO;SIM;92,14;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121749-6;06/04/26;Normal;58587080000294�;BRAFT DO BRASIL IMPORTACAO E E;"B";ITAJAI;SC;alexsand;JOI;BANCO;SIM;592,05;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121750-0;06/04/26;Normal;58587080000294�;BRAFT DO BRASIL IMPORTACAO E E;"B";ITAJAI;SC;alexsand;JOI;BANCO;SIM;582,36;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121751-8;06/04/26;Normal;11894188000266�;MELFI IMP E COM FERRAMENTAS EI;"B2";ITAJAI;SC;alexsand;JOI;BANCO;SIM;707,88;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121752-6;06/04/26;Normal;11894188000266�;MELFI IMP E COM FERRAMENTAS EI;"B2";ITAJAI;SC;alexsand;JOI;BANCO;SIM;196,49;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121753-4;06/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;274,53;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121754-2;06/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;274,49;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121755-1;06/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;705,00;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121756-9;06/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;300,82;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121757-7;06/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;291,86;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121758-5;06/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;324,30;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121759-3;06/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;306,01;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121760-7;06/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;315,75;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121761-5;06/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;320,32;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121762-3;06/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;328,56;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121763-1;06/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;475,93;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121764-0;06/04/26;Normal;08890838000452�;LPS DISTR DE MATERIAIS ELETRIC;"B";JOINVILLE;SC;alexsand;JOI;BANCO;SIM;267,76;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121765-8;06/04/26;Normal;08890838000452�;LPS DISTR DE MATERIAIS ELETRIC;"B";JOINVILLE;SC;alexsand;JOI;BANCO;SIM;377,54;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121766-6;06/04/26;Normal;08890838000452�;LPS DISTR DE MATERIAIS ELETRIC;"B";JOINVILLE;SC;alexsand;JOI;BANCO;SIM;253,20;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121767-4;06/04/26;Normal;08890838000452�;LPS DISTR DE MATERIAIS ELETRIC;"B";JOINVILLE;SC;alexsand;JOI;BANCO;SIM;173,30;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121768-2;06/04/26;Normal;08890838000452�;LPS DISTR DE MATERIAIS ELETRIC;"B";JOINVILLE;SC;alexsand;JOI;BANCO;SIM;295,42;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121769-1;06/04/26;Normal;00192861000119�;HIDRO FILTROS DO BRASIL IND.E;"B2";JOINVILLE;SC;ario    ;JOI;BANCO;SIM;173,52;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121770-4;06/04/26;Normal;00192861000119�;HIDRO FILTROS DO BRASIL IND.E;"B2";JOINVILLE;SC;ario    ;JOI;BANCO;SIM;919,88;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121771-2;06/04/26;Normal;00192861000119�;HIDRO FILTROS DO BRASIL IND.E;"B2";JOINVILLE;SC;ario    ;JOI;BANCO;SIM;158,50;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121772-1;06/04/26;Subcontrato;11040609000100�;H. D. LOG TRANSPORTES LTDA - M;"1";RIO DE JANEIRO;RJ;;JOI;CARTEIRA;SIM;241,70;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121773-9;06/04/26;Subcontrato;11040609000100�;H. D. LOG TRANSPORTES LTDA - M;"1";RIO DE JANEIRO;RJ;;JOI;CARTEIRA;SIM;293,24;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121774-7;06/04/26;Subcontrato;11040609000100�;H. D. LOG TRANSPORTES LTDA - M;"1";RIO DE JANEIRO;RJ;;JOI;CARTEIRA;SIM;87,50;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121775-5;06/04/26;Subcontrato;11040609000100�;H. D. LOG TRANSPORTES LTDA - M;"1";RIO DE JANEIRO;RJ;;JOI;CARTEIRA;SIM;239,33;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121776-3;06/04/26;Subcontrato;11040609000100�;H. D. LOG TRANSPORTES LTDA - M;"1";RIO DE JANEIRO;RJ;;JOI;CARTEIRA;SIM;91,35;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121777-1;06/04/26;Subcontrato;11040609000100�;H. D. LOG TRANSPORTES LTDA - M;"1";RIO DE JANEIRO;RJ;;JOI;CARTEIRA;SIM;112,25;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121778-0;06/04/26;Subcontrato;11040609000100�;H. D. LOG TRANSPORTES LTDA - M;"1";RIO DE JANEIRO;RJ;;JOI;CARTEIRA;SIM;137,30;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121779-8;06/04/26;Subcontrato;11040609000100�;H. D. LOG TRANSPORTES LTDA - M;"1";RIO DE JANEIRO;RJ;;JOI;CARTEIRA;SIM;268,73;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121780-1;06/04/26;Subcontrato;11040609000100�;H. D. LOG TRANSPORTES LTDA - M;"1";RIO DE JANEIRO;RJ;;JOI;CARTEIRA;SIM;128,63;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121781-0;06/04/26;Subcontrato;11040609000100�;H. D. LOG TRANSPORTES LTDA - M;"1";RIO DE JANEIRO;RJ;;JOI;CARTEIRA;SIM;248,29;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121782-8;06/04/26;Subcontrato;11040609000100�;H. D. LOG TRANSPORTES LTDA - M;"1";RIO DE JANEIRO;RJ;;JOI;CARTEIRA;SIM;129,25;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121783-6;06/04/26;Subcontrato;11040609000100�;H. D. LOG TRANSPORTES LTDA - M;"1";RIO DE JANEIRO;RJ;;JOI;CARTEIRA;SIM;236,81;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121785-2;07/04/26;Normal;75409201000146�;TECELAGEM NORTE CATARINENSE;"C";JOINVILLE;SC;ario    ;JOI;BANCO;SIM;107,91;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121786-1;07/04/26;Normal;75409201000146�;TECELAGEM NORTE CATARINENSE;"C";JOINVILLE;SC;ario    ;JOI;BANCO;SIM;139,15;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121787-9;07/04/26;Normal;20231436000107�;PENINSULA IMPORTACAO E EXPORTA;"C2";JOINVILLE;SC;ario    ;JOI;BANCO;SIM;145,08;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121788-7;07/04/26;Normal;20231436000107�;PENINSULA IMPORTACAO E EXPORTA;"C2";JOINVILLE;SC;ario    ;JOI;BANCO;SIM;90,24;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121790-9;07/04/26;Normal;58092341000114�;VAESO COMERCIAL LTDA;"C";JOINVILLE;SC;;JOI;BANCO;SIM;254,00;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121791-7;07/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;246,61;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121792-5;07/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;291,47;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121793-3;07/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;335,86;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121794-1;07/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;321,63;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121795-0;07/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;118,19;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121796-8;07/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;93,78;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121797-6;07/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;95,26;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121798-4;07/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;264,20;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121799-2;07/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;264,51;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121800-0;07/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;324,91;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121801-8;07/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;410,53;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121802-6;07/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;272,86;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121803-4;07/04/26;Normal;75339051001385�;DOCOL INDUSTRIA E COMERCIO LTDA;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;371,65;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121804-2;07/04/26;Normal;75339051001385�;DOCOL INDUSTRIA E COMERCIO LTDA;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;371,65;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121806-9;07/04/26;Subcontrato;11040609000100�;H. D. LOG TRANSPORTES LTDA - M;"1";RIO DE JANEIRO;RJ;;JOI;CARTEIRA;SIM;111,44;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121807-7;07/04/26;Normal;58092341000114�;VAESO COMERCIAL LTDA;"C";JOINVILLE;SC;;JOI;BANCO;SIM;736,86;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121809-3;07/04/26;Normal;13890656000179�;CLAW COML IMPORTADORA E EXPORT;"B2";JARAGUA DO SUL;SC;ario    ;JOI;BANCO;SIM;753,80;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121810-7;07/04/26;Normal;13890656000179�;CLAW COML IMPORTADORA E EXPORT;"B2";JARAGUA DO SUL;SC;ario    ;JOI;BANCO;SIM;578,92;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121811-5;07/04/26;Normal;13890656000179�;CLAW COML IMPORTADORA E EXPORT;"B2";JARAGUA DO SUL;SC;ario    ;JOI;BANCO;SIM;304,91;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121812-3;07/04/26;Normal;13890656000179�;CLAW COML IMPORTADORA E EXPORT;"B2";JARAGUA DO SUL;SC;ario    ;JOI;BANCO;SIM;394,51;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121813-1;07/04/26;Normal;13890656000179�;CLAW COML IMPORTADORA E EXPORT;"B2";JARAGUA DO SUL;SC;ario    ;JOI;BANCO;SIM;166,05;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121814-0;07/04/26;Normal;13890656000179�;CLAW COML IMPORTADORA E EXPORT;"B2";JARAGUA DO SUL;SC;ario    ;JOI;BANCO;SIM;519,70;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121815-8;07/04/26;Normal;13890656000179�;CLAW COML IMPORTADORA E EXPORT;"B2";JARAGUA DO SUL;SC;ario    ;JOI;BANCO;SIM;525,02;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121816-6;07/04/26;Normal;81826166000163�;COPLASA DO BRASIL INDUSTRIA;"C2";CORUPA;SC;alexsand;JOI;BANCO;SIM;263,98;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121817-4;07/04/26;Normal;81826166000163�;COPLASA DO BRASIL INDUSTRIA;"C2";CORUPA;SC;alexsand;JOI;BANCO;SIM;264,41;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121818-2;07/04/26;Normal;81826166000163�;COPLASA DO BRASIL INDUSTRIA;"C2";CORUPA;SC;alexsand;JOI;BANCO;SIM;266,94;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121819-1;07/04/26;Normal;58587080000294�;BRAFT DO BRASIL IMPORTACAO E E;"B";ITAJAI;SC;alexsand;JOI;BANCO;SIM;214,09;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
2;JOI121820-4;07/04/26;Normal;08890838000452�;LPS DISTR DE MATERIAIS ELETRIC;"B";JOINVILLE;SC;alexsand;JOI;BANCO;SIM;131,33;CIF;82;SAIDA DA UNIDADE;07/04/26;HDS HDL - EM TRANSITO COM DESTINO A UNIDADE HDL;NAO
